DateKey,FullDate,MonthName,Quarter,Year
20231027,2023-10-27,October,Q4,2023
20231028,2023-10-28,October,Q4,2023
20231029,2023-10-29,October,Q4,2023
20231030,2023-10-30,October,Q4,2023
20231031,2023-10-31,October,Q4,2023
20231101,2023-11-01,November,Q4,2023
20231102,2023-11-02,November,Q4,2023
20231103,2023-11-03,November,Q4,2023
20231104,2023-11-04,November,Q4,2023
20231105,2023-11-05,November,Q4,2023
20231106,2023-11-06,November,Q4,2023
20231107,2023-11-07,November,Q4,2023
20231108,2023-11-08,November,Q4,2023
20231109,2023-11-09,November,Q4,2023
20231110,2023-11-10,November,Q4,2023
20231111,2023-11-11,November,Q4,2023
20231112,2023-11-12,November,Q4,2023
20231113,2023-11-13,November,Q4,2023
20231114,2023-11-14,November,Q4,2023
20231115,2023-11-15,November,Q4,2023
20231116,2023-11-16,November,Q4,2023
20231117,2023-11-17,November,Q4,2023
20231118,2023-11-18,November,Q4,2023
20231119,2023-11-19,November,Q4,2023
20231120,2023-11-20,November,Q4,2023
20231121,2023-11-21,November,Q4,2023
20231122,2023-11-22,November,Q4,2023
20231123,2023-11-23,November,Q4,2023
20231124,2023-11-24,November,Q4,2023
20231125,2023-11-25,November,Q4,2023
20231126,2023-11-26,November,Q4,2023
20231127,2023-11-27,November,Q4,2023
20231128,2023-11-28,November,Q4,2023
20231129,2023-11-29,November,Q4,2023
20231130,2023-11-30,November,Q4,2023
20231201,2023-12-01,December,Q4,2023
20231202,2023-12-02,December,Q4,2023
20231203,2023-12-03,December,Q4,2023
20231204,2023-12-04,December,Q4,2023
20231205,2023-12-05,December,Q4,2023
20231206,2023-12-06,December,Q4,2023
20231207,2023-12-07,December,Q4,2023
20231208,2023-12-08,December,Q4,2023
20231209,2023-12-09,December,Q4,2023
20231210,2023-12-10,December,Q4,2023
20231211,2023-12-11,December,Q4,2023
20231212,2023-12-12,December,Q4,2023
20231213,2023-12-13,December,Q4,2023
20231214,2023-12-14,December,Q4,2023
20231215,2023-12-15,December,Q4,2023
20231216,2023-12-16,December,Q4,2023
20231217,2023-12-17,December,Q4,2023
20231218,2023-12-18,December,Q4,2023
20231219,2023-12-19,December,Q4,2023
20231220,2023-12-20,December,Q4,2023
20231221,2023-12-21,December,Q4,2023
20231222,2023-12-22,December,Q4,2023
20231223,2023-12-23,December,Q4,2023
20231224,2023-12-24,December,Q4,2023
20231225,2023-12-25,December,Q4,2023
20231226,2023-12-26,December,Q4,2023
20231227,2023-12-27,December,Q4,2023
20231228,2023-12-28,December,Q4,2023
20231229,2023-12-29,December,Q4,2023
20231230,2023-12-30,December,Q4,2023
20231231,2023-12-31,December,Q4,2023
20240101,2024-01-01,January,Q1,2024
20240102,2024-01-02,January,Q1,2024
20240103,2024-01-03,January,Q1,2024
20240104,2024-01-04,January,Q1,2024
20240105,2024-01-05,January,Q1,2024
20240106,2024-01-06,January,Q1,2024
20240107,2024-01-07,January,Q1,2024
20240108,2024-01-08,January,Q1,2024
20240109,2024-01-09,January,Q1,2024
20240110,2024-01-10,January,Q1,2024
20240111,2024-01-11,January,Q1,2024
20240112,2024-01-12,January,Q1,2024
20240113,2024-01-13,January,Q1,2024
20240114,2024-01-14,January,Q1,2024
20240115,2024-01-15,January,Q1,2024
20240116,2024-01-16,January,Q1,2024
20240117,2024-01-17,January,Q1,2024
20240118,2024-01-18,January,Q1,2024
20240119,2024-01-19,January,Q1,2024
20240120,2024-01-20,January,Q1,2024
20240121,2024-01-21,January,Q1,2024
20240122,2024-01-22,January,Q1,2024
20240123,2024-01-23,January,Q1,2024
20240124,2024-01-24,January,Q1,2024
20240125,2024-01-25,January,Q1,2024
20240126,2024-01-26,January,Q1,2024
20240127,2024-01-27,January,Q1,2024
20240128,2024-01-28,January,Q1,2024
20240129,2024-01-29,January,Q1,2024
20240130,2024-01-30,January,Q1,2024
20240131,2024-01-31,January,Q1,2024
20240201,2024-02-01,February,Q1,2024
20240202,2024-02-02,February,Q1,2024
20240203,2024-02-03,February,Q1,2024
20240204,2024-02-04,February,Q1,2024
20240205,2024-02-05,February,Q1,2024
20240206,2024-02-06,February,Q1,2024
20240207,2024-02-07,February,Q1,2024
20240208,2024-02-08,February,Q1,2024
20240209,2024-02-09,February,Q1,2024
20240210,2024-02-10,February,Q1,2024
20240211,2024-02-11,February,Q1,2024
20240212,2024-02-12,February,Q1,2024
20240213,2024-02-13,February,Q1,2024
20240214,2024-02-14,February,Q1,2024
20240215,2024-02-15,February,Q1,2024
20240216,2024-02-16,February,Q1,2024
20240217,2024-02-17,February,Q1,2024
20240218,2024-02-18,February,Q1,2024
20240219,2024-02-19,February,Q1,2024
20240220,2024-02-20,February,Q1,2024
20240221,2024-02-21,February,Q1,2024
20240222,2024-02-22,February,Q1,2024
20240223,2024-02-23,February,Q1,2024
20240224,2024-02-24,February,Q1,2024
20240225,2024-02-25,February,Q1,2024
20240226,2024-02-26,February,Q1,2024
20240227,2024-02-27,February,Q1,2024
20240228,2024-02-28,February,Q1,2024
20240229,2024-02-29,February,Q1,2024
20240301,2024-03-01,March,Q1,2024
20240302,2024-03-02,March,Q1,2024
20240303,2024-03-03,March,Q1,2024
20240304,2024-03-04,March,Q1,2024
20240305,2024-03-05,March,Q1,2024
20240306,2024-03-06,March,Q1,2024
20240307,2024-03-07,March,Q1,2024
20240308,2024-03-08,March,Q1,2024
20240309,2024-03-09,March,Q1,2024
20240310,2024-03-10,March,Q1,2024
20240311,2024-03-11,March,Q1,2024
20240312,2024-03-12,March,Q1,2024
20240313,2024-03-13,March,Q1,2024
20240314,2024-03-14,March,Q1,2024
20240315,2024-03-15,March,Q1,2024
20240316,2024-03-16,March,Q1,2024
20240317,2024-03-17,March,Q1,2024
20240318,2024-03-18,March,Q1,2024
20240319,2024-03-19,March,Q1,2024
20240320,2024-03-20,March,Q1,2024
20240321,2024-03-21,March,Q1,2024
20240322,2024-03-22,March,Q1,2024
20240323,2024-03-23,March,Q1,2024
20240324,2024-03-24,March,Q1,2024
20240325,2024-03-25,March,Q1,2024
20240326,2024-03-26,March,Q1,2024
20240327,2024-03-27,March,Q1,2024
20240328,2024-03-28,March,Q1,2024
20240329,2024-03-29,March,Q1,2024
20240330,2024-03-30,March,Q1,2024
20240331,2024-03-31,March,Q1,2024
20240401,2024-04-01,April,Q2,2024
20240402,2024-04-02,April,Q2,2024
20240403,2024-04-03,April,Q2,2024
20240404,2024-04-04,April,Q2,2024
20240405,2024-04-05,April,Q2,2024
20240406,2024-04-06,April,Q2,2024
20240407,2024-04-07,April,Q2,2024
20240408,2024-04-08,April,Q2,2024
20240409,2024-04-09,April,Q2,2024
20240410,2024-04-10,April,Q2,2024
20240411,2024-04-11,April,Q2,2024
20240412,2024-04-12,April,Q2,2024
20240413,2024-04-13,April,Q2,2024
20240414,2024-04-14,April,Q2,2024
20240415,2024-04-15,April,Q2,2024
20240416,2024-04-16,April,Q2,2024
20240417,2024-04-17,April,Q2,2024
20240418,2024-04-18,April,Q2,2024
20240419,2024-04-19,April,Q2,2024
20240420,2024-04-20,April,Q2,2024
20240421,2024-04-21,April,Q2,2024
20240422,2024-04-22,April,Q2,2024
20240423,2024-04-23,April,Q2,2024
20240424,2024-04-24,April,Q2,2024
20240425,2024-04-25,April,Q2,2024
20240426,2024-04-26,April,Q2,2024
20240427,2024-04-27,April,Q2,2024
20240428,2024-04-28,April,Q2,2024
20240429,2024-04-29,April,Q2,2024
20240430,2024-04-30,April,Q2,2024
20240501,2024-05-01,May,Q2,2024
20240502,2024-05-02,May,Q2,2024
20240503,2024-05-03,May,Q2,2024
20240504,2024-05-04,May,Q2,2024
20240505,2024-05-05,May,Q2,2024
20240506,2024-05-06,May,Q2,2024
20240507,2024-05-07,May,Q2,2024
20240508,2024-05-08,May,Q2,2024
20240509,2024-05-09,May,Q2,2024
20240510,2024-05-10,May,Q2,2024
20240511,2024-05-11,May,Q2,2024
20240512,2024-05-12,May,Q2,2024
20240513,2024-05-13,May,Q2,2024
20240514,2024-05-14,May,Q2,2024
20240515,2024-05-15,May,Q2,2024
20240516,2024-05-16,May,Q2,2024
20240517,2024-05-17,May,Q2,2024
20240518,2024-05-18,May,Q2,2024
20240519,2024-05-19,May,Q2,2024
20240520,2024-05-20,May,Q2,2024
20240521,2024-05-21,May,Q2,2024
20240522,2024-05-22,May,Q2,2024
20240523,2024-05-23,May,Q2,2024
20240524,2024-05-24,May,Q2,2024
20240525,2024-05-25,May,Q2,2024
20240526,2024-05-26,May,Q2,2024
20240527,2024-05-27,May,Q2,2024
20240528,2024-05-28,May,Q2,2024
20240529,2024-05-29,May,Q2,2024
20240530,2024-05-30,May,Q2,2024
20240531,2024-05-31,May,Q2,2024
20240601,2024-06-01,June,Q2,2024
20240602,2024-06-02,June,Q2,2024
20240603,2024-06-03,June,Q2,2024
20240604,2024-06-04,June,Q2,2024
20240605,2024-06-05,June,Q2,2024
20240606,2024-06-06,June,Q2,2024
20240607,2024-06-07,June,Q2,2024
20240608,2024-06-08,June,Q2,2024
20240609,2024-06-09,June,Q2,2024
20240610,2024-06-10,June,Q2,2024
20240611,2024-06-11,June,Q2,2024
20240612,2024-06-12,June,Q2,2024
20240613,2024-06-13,June,Q2,2024
20240614,2024-06-14,June,Q2,2024
20240615,2024-06-15,June,Q2,2024
20240616,2024-06-16,June,Q2,2024
20240617,2024-06-17,June,Q2,2024
20240618,2024-06-18,June,Q2,2024
20240619,2024-06-19,June,Q2,2024
20240620,2024-06-20,June,Q2,2024
20240621,2024-06-21,June,Q2,2024
20240622,2024-06-22,June,Q2,2024
20240623,2024-06-23,June,Q2,2024
20240624,2024-06-24,June,Q2,2024
20240625,2024-06-25,June,Q2,2024
20240626,2024-06-26,June,Q2,2024
20240627,2024-06-27,June,Q2,2024
20240628,2024-06-28,June,Q2,2024
20240629,2024-06-29,June,Q2,2024
20240630,2024-06-30,June,Q2,2024
20240701,2024-07-01,July,Q3,2024
20240702,2024-07-02,July,Q3,2024
20240703,2024-07-03,July,Q3,2024
20240704,2024-07-04,July,Q3,2024
20240705,2024-07-05,July,Q3,2024
20240706,2024-07-06,July,Q3,2024
20240707,2024-07-07,July,Q3,2024
20240708,2024-07-08,July,Q3,2024
20240709,2024-07-09,July,Q3,2024
20240710,2024-07-10,July,Q3,2024
20240711,2024-07-11,July,Q3,2024
20240712,2024-07-12,July,Q3,2024
20240713,2024-07-13,July,Q3,2024
20240714,2024-07-14,July,Q3,2024
20240715,2024-07-15,July,Q3,2024
20240716,2024-07-16,July,Q3,2024
20240717,2024-07-17,July,Q3,2024
20240718,2024-07-18,July,Q3,2024
20240719,2024-07-19,July,Q3,2024
20240720,2024-07-20,July,Q3,2024
20240721,2024-07-21,July,Q3,2024
20240722,2024-07-22,July,Q3,2024
20240723,2024-07-23,July,Q3,2024
20240724,2024-07-24,July,Q3,2024
20240725,2024-07-25,July,Q3,2024
20240726,2024-07-26,July,Q3,2024
20240727,2024-07-27,July,Q3,2024
20240728,2024-07-28,July,Q3,2024
20240729,2024-07-29,July,Q3,2024
20240730,2024-07-30,July,Q3,2024
20240731,2024-07-31,July,Q3,2024
20240801,2024-08-01,August,Q3,2024
20240802,2024-08-02,August,Q3,2024
20240803,2024-08-03,August,Q3,2024
20240804,2024-08-04,August,Q3,2024
20240805,2024-08-05,August,Q3,2024
20240806,2024-08-06,August,Q3,2024
20240807,2024-08-07,August,Q3,2024
20240808,2024-08-08,August,Q3,2024
20240809,2024-08-09,August,Q3,2024
20240810,2024-08-10,August,Q3,2024
20240811,2024-08-11,August,Q3,2024
20240812,2024-08-12,August,Q3,2024
20240813,2024-08-13,August,Q3,2024
20240814,2024-08-14,August,Q3,2024
20240815,2024-08-15,August,Q3,2024
20240816,2024-08-16,August,Q3,2024
20240817,2024-08-17,August,Q3,2024
20240818,2024-08-18,August,Q3,2024
20240819,2024-08-19,August,Q3,2024
20240820,2024-08-20,August,Q3,2024
20240821,2024-08-21,August,Q3,2024
20240822,2024-08-22,August,Q3,2024
20240823,2024-08-23,August,Q3,2024
20240824,2024-08-24,August,Q3,2024
20240825,2024-08-25,August,Q3,2024
20240826,2024-08-26,August,Q3,2024
20240827,2024-08-27,August,Q3,2024
20240828,2024-08-28,August,Q3,2024
20240829,2024-08-29,August,Q3,2024
20240830,2024-08-30,August,Q3,2024
20240831,2024-08-31,August,Q3,2024
20240901,2024-09-01,September,Q3,2024
20240902,2024-09-02,September,Q3,2024
20240903,2024-09-03,September,Q3,2024
20240904,2024-09-04,September,Q3,2024
20240905,2024-09-05,September,Q3,2024
20240906,2024-09-06,September,Q3,2024
20240907,2024-09-07,September,Q3,2024
20240908,2024-09-08,September,Q3,2024
20240909,2024-09-09,September,Q3,2024
20240910,2024-09-10,September,Q3,2024
20240911,2024-09-11,September,Q3,2024
20240912,2024-09-12,September,Q3,2024
20240913,2024-09-13,September,Q3,2024
20240914,2024-09-14,September,Q3,2024
20240915,2024-09-15,September,Q3,2024
20240916,2024-09-16,September,Q3,2024
20240917,2024-09-17,September,Q3,2024
20240918,2024-09-18,September,Q3,2024
20240919,2024-09-19,September,Q3,2024
20240920,2024-09-20,September,Q3,2024
20240921,2024-09-21,September,Q3,2024
20240922,2024-09-22,September,Q3,2024
20240923,2024-09-23,September,Q3,2024
20240924,2024-09-24,September,Q3,2024
20240925,2024-09-25,September,Q3,2024
20240926,2024-09-26,September,Q3,2024
20240927,2024-09-27,September,Q3,2024
20240928,2024-09-28,September,Q3,2024
20240929,2024-09-29,September,Q3,2024
20240930,2024-09-30,September,Q3,2024
20241001,2024-10-01,October,Q4,2024
20241002,2024-10-02,October,Q4,2024
20241003,2024-10-03,October,Q4,2024
20241004,2024-10-04,October,Q4,2024
20241005,2024-10-05,October,Q4,2024
20241006,2024-10-06,October,Q4,2024
20241007,2024-10-07,October,Q4,2024
20241008,2024-10-08,October,Q4,2024
20241009,2024-10-09,October,Q4,2024
20241010,2024-10-10,October,Q4,2024
20241011,2024-10-11,October,Q4,2024
20241012,2024-10-12,October,Q4,2024
20241013,2024-10-13,October,Q4,2024
20241014,2024-10-14,October,Q4,2024
20241015,2024-10-15,October,Q4,2024
20241016,2024-10-16,October,Q4,2024
20241017,2024-10-17,October,Q4,2024
20241018,2024-10-18,October,Q4,2024
20241019,2024-10-19,October,Q4,2024
20241020,2024-10-20,October,Q4,2024
20241021,2024-10-21,October,Q4,2024
20241022,2024-10-22,October,Q4,2024
20241023,2024-10-23,October,Q4,2024
20241024,2024-10-24,October,Q4,2024
20241025,2024-10-25,October,Q4,2024
20241026,2024-10-26,October,Q4,2024
20241027,2024-10-27,October,Q4,2024
20241028,2024-10-28,October,Q4,2024
20241029,2024-10-29,October,Q4,2024
20241030,2024-10-30,October,Q4,2024
20241031,2024-10-31,October,Q4,2024
20241101,2024-11-01,November,Q4,2024
20241102,2024-11-02,November,Q4,2024
20241103,2024-11-03,November,Q4,2024
20241104,2024-11-04,November,Q4,2024
20241105,2024-11-05,November,Q4,2024
20241106,2024-11-06,November,Q4,2024
20241107,2024-11-07,November,Q4,2024
20241108,2024-11-08,November,Q4,2024
20241109,2024-11-09,November,Q4,2024
20241110,2024-11-10,November,Q4,2024
20241111,2024-11-11,November,Q4,2024
20241112,2024-11-12,November,Q4,2024
20241113,2024-11-13,November,Q4,2024
20241114,2024-11-14,November,Q4,2024
20241115,2024-11-15,November,Q4,2024
20241116,2024-11-16,November,Q4,2024
20241117,2024-11-17,November,Q4,2024
20241118,2024-11-18,November,Q4,2024
20241119,2024-11-19,November,Q4,2024
20241120,2024-11-20,November,Q4,2024
20241121,2024-11-21,November,Q4,2024
20241122,2024-11-22,November,Q4,2024
20241123,2024-11-23,November,Q4,2024
20241124,2024-11-24,November,Q4,2024
20241125,2024-11-25,November,Q4,2024
20241126,2024-11-26,November,Q4,2024
20241127,2024-11-27,November,Q4,2024
20241128,2024-11-28,November,Q4,2024
20241129,2024-11-29,November,Q4,2024
20241130,2024-11-30,November,Q4,2024
20241201,2024-12-01,December,Q4,2024
20241202,2024-12-02,December,Q4,2024
20241203,2024-12-03,December,Q4,2024
20241204,2024-12-04,December,Q4,2024
20241205,2024-12-05,December,Q4,2024
20241206,2024-12-06,December,Q4,2024
20241207,2024-12-07,December,Q4,2024
20241208,2024-12-08,December,Q4,2024
20241209,2024-12-09,December,Q4,2024
20241210,2024-12-10,December,Q4,2024
20241211,2024-12-11,December,Q4,2024
20241212,2024-12-12,December,Q4,2024
20241213,2024-12-13,December,Q4,2024
20241214,2024-12-14,December,Q4,2024
20241215,2024-12-15,December,Q4,2024
20241216,2024-12-16,December,Q4,2024
20241217,2024-12-17,December,Q4,2024
20241218,2024-12-18,December,Q4,2024
20241219,2024-12-19,December,Q4,2024
20241220,2024-12-20,December,Q4,2024
20241221,2024-12-21,December,Q4,2024
20241222,2024-12-22,December,Q4,2024
20241223,2024-12-23,December,Q4,2024
20241224,2024-12-24,December,Q4,2024
20241225,2024-12-25,December,Q4,2024
20241226,2024-12-26,December,Q4,2024
20241227,2024-12-27,December,Q4,2024
20241228,2024-12-28,December,Q4,2024
20241229,2024-12-29,December,Q4,2024
20241230,2024-12-30,December,Q4,2024
20241231,2024-12-31,December,Q4,2024
20250101,2025-01-01,January,Q1,2025
20250102,2025-01-02,January,Q1,2025
20250103,2025-01-03,January,Q1,2025
20250104,2025-01-04,January,Q1,2025
20250105,2025-01-05,January,Q1,2025
20250106,2025-01-06,January,Q1,2025
20250107,2025-01-07,January,Q1,2025
20250108,2025-01-08,January,Q1,2025
20250109,2025-01-09,January,Q1,2025
20250110,2025-01-10,January,Q1,2025
20250111,2025-01-11,January,Q1,2025
20250112,2025-01-12,January,Q1,2025
20250113,2025-01-13,January,Q1,2025
20250114,2025-01-14,January,Q1,2025
20250115,2025-01-15,January,Q1,2025
20250116,2025-01-16,January,Q1,2025
20250117,2025-01-17,January,Q1,2025
20250118,2025-01-18,January,Q1,2025
20250119,2025-01-19,January,Q1,2025
20250120,2025-01-20,January,Q1,2025
20250121,2025-01-21,January,Q1,2025
20250122,2025-01-22,January,Q1,2025
20250123,2025-01-23,January,Q1,2025
20250124,2025-01-24,January,Q1,2025
20250125,2025-01-25,January,Q1,2025
20250126,2025-01-26,January,Q1,2025
20250127,2025-01-27,January,Q1,2025
20250128,2025-01-28,January,Q1,2025
20250129,2025-01-29,January,Q1,2025
20250130,2025-01-30,January,Q1,2025
20250131,2025-01-31,January,Q1,2025
20250201,2025-02-01,February,Q1,2025
20250202,2025-02-02,February,Q1,2025
20250203,2025-02-03,February,Q1,2025
20250204,2025-02-04,February,Q1,2025
20250205,2025-02-05,February,Q1,2025
20250206,2025-02-06,February,Q1,2025
20250207,2025-02-07,February,Q1,2025
20250208,2025-02-08,February,Q1,2025
20250209,2025-02-09,February,Q1,2025
20250210,2025-02-10,February,Q1,2025
20250211,2025-02-11,February,Q1,2025
20250212,2025-02-12,February,Q1,2025
20250213,2025-02-13,February,Q1,2025
20250214,2025-02-14,February,Q1,2025
20250215,2025-02-15,February,Q1,2025
20250216,2025-02-16,February,Q1,2025
20250217,2025-02-17,February,Q1,2025
20250218,2025-02-18,February,Q1,2025
20250219,2025-02-19,February,Q1,2025
20250220,2025-02-20,February,Q1,2025
20250221,2025-02-21,February,Q1,2025
20250222,2025-02-22,February,Q1,2025
20250223,2025-02-23,February,Q1,2025
20250224,2025-02-24,February,Q1,2025
20250225,2025-02-25,February,Q1,2025
20250226,2025-02-26,February,Q1,2025
20250227,2025-02-27,February,Q1,2025
20250228,2025-02-28,February,Q1,2025
20250301,2025-03-01,March,Q1,2025
20250302,2025-03-02,March,Q1,2025
20250303,2025-03-03,March,Q1,2025
20250304,2025-03-04,March,Q1,2025
20250305,2025-03-05,March,Q1,2025
20250306,2025-03-06,March,Q1,2025
20250307,2025-03-07,March,Q1,2025
20250308,2025-03-08,March,Q1,2025
20250309,2025-03-09,March,Q1,2025
20250310,2025-03-10,March,Q1,2025
20250311,2025-03-11,March,Q1,2025
20250312,2025-03-12,March,Q1,2025
20250313,2025-03-13,March,Q1,2025
20250314,2025-03-14,March,Q1,2025
20250315,2025-03-15,March,Q1,2025
20250316,2025-03-16,March,Q1,2025
20250317,2025-03-17,March,Q1,2025
20250318,2025-03-18,March,Q1,2025
20250319,2025-03-19,March,Q1,2025
20250320,2025-03-20,March,Q1,2025
20250321,2025-03-21,March,Q1,2025
20250322,2025-03-22,March,Q1,2025
20250323,2025-03-23,March,Q1,2025
20250324,2025-03-24,March,Q1,2025
20250325,2025-03-25,March,Q1,2025
20250326,2025-03-26,March,Q1,2025
20250327,2025-03-27,March,Q1,2025
20250328,2025-03-28,March,Q1,2025
20250329,2025-03-29,March,Q1,2025
20250330,2025-03-30,March,Q1,2025
20250331,2025-03-31,March,Q1,2025
20250401,2025-04-01,April,Q2,2025
20250402,2025-04-02,April,Q2,2025
20250403,2025-04-03,April,Q2,2025
20250404,2025-04-04,April,Q2,2025
20250405,2025-04-05,April,Q2,2025
20250406,2025-04-06,April,Q2,2025
20250407,2025-04-07,April,Q2,2025
20250408,2025-04-08,April,Q2,2025
20250409,2025-04-09,April,Q2,2025
20250410,2025-04-10,April,Q2,2025
20250411,2025-04-11,April,Q2,2025
20250412,2025-04-12,April,Q2,2025
20250413,2025-04-13,April,Q2,2025
20250414,2025-04-14,April,Q2,2025
20250415,2025-04-15,April,Q2,2025
20250416,2025-04-16,April,Q2,2025
20250417,2025-04-17,April,Q2,2025
20250418,2025-04-18,April,Q2,2025
20250419,2025-04-19,April,Q2,2025
20250420,2025-04-20,April,Q2,2025
20250421,2025-04-21,April,Q2,2025
20250422,2025-04-22,April,Q2,2025
20250423,2025-04-23,April,Q2,2025
20250424,2025-04-24,April,Q2,2025
20250425,2025-04-25,April,Q2,2025
20250426,2025-04-26,April,Q2,2025
20250427,2025-04-27,April,Q2,2025
20250428,2025-04-28,April,Q2,2025
20250429,2025-04-29,April,Q2,2025
20250430,2025-04-30,April,Q2,2025
20250501,2025-05-01,May,Q2,2025
20250502,2025-05-02,May,Q2,2025
20250503,2025-05-03,May,Q2,2025
20250504,2025-05-04,May,Q2,2025
20250505,2025-05-05,May,Q2,2025
20250506,2025-05-06,May,Q2,2025
20250507,2025-05-07,May,Q2,2025
20250508,2025-05-08,May,Q2,2025
20250509,2025-05-09,May,Q2,2025
20250510,2025-05-10,May,Q2,2025
20250511,2025-05-11,May,Q2,2025
20250512,2025-05-12,May,Q2,2025
20250513,2025-05-13,May,Q2,2025
20250514,2025-05-14,May,Q2,2025
20250515,2025-05-15,May,Q2,2025
20250516,2025-05-16,May,Q2,2025
20250517,2025-05-17,May,Q2,2025
20250518,2025-05-18,May,Q2,2025
20250519,2025-05-19,May,Q2,2025
20250520,2025-05-20,May,Q2,2025
20250521,2025-05-21,May,Q2,2025
20250522,2025-05-22,May,Q2,2025
20250523,2025-05-23,May,Q2,2025
20250524,2025-05-24,May,Q2,2025
20250525,2025-05-25,May,Q2,2025
20250526,2025-05-26,May,Q2,2025
20250527,2025-05-27,May,Q2,2025
20250528,2025-05-28,May,Q2,2025
20250529,2025-05-29,May,Q2,2025
20250530,2025-05-30,May,Q2,2025
20250531,2025-05-31,May,Q2,2025
20250601,2025-06-01,June,Q2,2025
20250602,2025-06-02,June,Q2,2025
20250603,2025-06-03,June,Q2,2025
20250604,2025-06-04,June,Q2,2025
20250605,2025-06-05,June,Q2,2025
20250606,2025-06-06,June,Q2,2025
20250607,2025-06-07,June,Q2,2025
20250608,2025-06-08,June,Q2,2025
20250609,2025-06-09,June,Q2,2025
20250610,2025-06-10,June,Q2,2025
20250611,2025-06-11,June,Q2,2025
20250612,2025-06-12,June,Q2,2025
20250613,2025-06-13,June,Q2,2025
20250614,2025-06-14,June,Q2,2025
20250615,2025-06-15,June,Q2,2025
20250616,2025-06-16,June,Q2,2025
20250617,2025-06-17,June,Q2,2025
20250618,2025-06-18,June,Q2,2025
20250619,2025-06-19,June,Q2,2025
20250620,2025-06-20,June,Q2,2025
20250621,2025-06-21,June,Q2,2025
20250622,2025-06-22,June,Q2,2025
20250623,2025-06-23,June,Q2,2025
20250624,2025-06-24,June,Q2,2025
20250625,2025-06-25,June,Q2,2025
20250626,2025-06-26,June,Q2,2025
20250627,2025-06-27,June,Q2,2025
20250628,2025-06-28,June,Q2,2025
20250629,2025-06-29,June,Q2,2025
20250630,2025-06-30,June,Q2,2025
20250701,2025-07-01,July,Q3,2025
20250702,2025-07-02,July,Q3,2025
20250703,2025-07-03,July,Q3,2025
20250704,2025-07-04,July,Q3,2025
20250705,2025-07-05,July,Q3,2025
20250706,2025-07-06,July,Q3,2025
20250707,2025-07-07,July,Q3,2025
20250708,2025-07-08,July,Q3,2025
20250709,2025-07-09,July,Q3,2025
20250710,2025-07-10,July,Q3,2025
20250711,2025-07-11,July,Q3,2025
20250712,2025-07-12,July,Q3,2025
20250713,2025-07-13,July,Q3,2025
20250714,2025-07-14,July,Q3,2025
20250715,2025-07-15,July,Q3,2025
20250716,2025-07-16,July,Q3,2025
20250717,2025-07-17,July,Q3,2025
20250718,2025-07-18,July,Q3,2025
20250719,2025-07-19,July,Q3,2025
20250720,2025-07-20,July,Q3,2025
20250721,2025-07-21,July,Q3,2025
20250722,2025-07-22,July,Q3,2025
20250723,2025-07-23,July,Q3,2025
20250724,2025-07-24,July,Q3,2025
20250725,2025-07-25,July,Q3,2025
20250726,2025-07-26,July,Q3,2025
20250727,2025-07-27,July,Q3,2025
20250728,2025-07-28,July,Q3,2025
20250729,2025-07-29,July,Q3,2025
20250730,2025-07-30,July,Q3,2025
20250731,2025-07-31,July,Q3,2025
20250801,2025-08-01,August,Q3,2025
20250802,2025-08-02,August,Q3,2025
20250803,2025-08-03,August,Q3,2025
20250804,2025-08-04,August,Q3,2025
20250805,2025-08-05,August,Q3,2025
20250806,2025-08-06,August,Q3,2025
20250807,2025-08-07,August,Q3,2025
20250808,2025-08-08,August,Q3,2025
20250809,2025-08-09,August,Q3,2025
20250810,2025-08-10,August,Q3,2025
20250811,2025-08-11,August,Q3,2025
20250812,2025-08-12,August,Q3,2025
20250813,2025-08-13,August,Q3,2025
20250814,2025-08-14,August,Q3,2025
20250815,2025-08-15,August,Q3,2025
20250816,2025-08-16,August,Q3,2025
20250817,2025-08-17,August,Q3,2025
20250818,2025-08-18,August,Q3,2025
20250819,2025-08-19,August,Q3,2025
20250820,2025-08-20,August,Q3,2025
20250821,2025-08-21,August,Q3,2025
20250822,2025-08-22,August,Q3,2025
20250823,2025-08-23,August,Q3,2025
20250824,2025-08-24,August,Q3,2025
20250825,2025-08-25,August,Q3,2025
20250826,2025-08-26,August,Q3,2025
20250827,2025-08-27,August,Q3,2025
20250828,2025-08-28,August,Q3,2025
20250829,2025-08-29,August,Q3,2025
20250830,2025-08-30,August,Q3,2025
20250831,2025-08-31,August,Q3,2025
20250901,2025-09-01,September,Q3,2025
20250902,2025-09-02,September,Q3,2025
20250903,2025-09-03,September,Q3,2025
20250904,2025-09-04,September,Q3,2025
20250905,2025-09-05,September,Q3,2025
20250906,2025-09-06,September,Q3,2025
20250907,2025-09-07,September,Q3,2025
20250908,2025-09-08,September,Q3,2025
20250909,2025-09-09,September,Q3,2025
20250910,2025-09-10,September,Q3,2025
20250911,2025-09-11,September,Q3,2025
20250912,2025-09-12,September,Q3,2025
20250913,2025-09-13,September,Q3,2025
20250914,2025-09-14,September,Q3,2025
20250915,2025-09-15,September,Q3,2025
20250916,2025-09-16,September,Q3,2025
20250917,2025-09-17,September,Q3,2025
20250918,2025-09-18,September,Q3,2025
20250919,2025-09-19,September,Q3,2025
20250920,2025-09-20,September,Q3,2025
20250921,2025-09-21,September,Q3,2025
20250922,2025-09-22,September,Q3,2025
20250923,2025-09-23,September,Q3,2025
