PengajuanKey,DateKey_Daftar,DateKey_Granted,DateKey_Kadaluwarsa,JenisKIKey,StatusKey,JumlahPengajuan,BiayaPendaftaran,JumlahPaten,JumlahPatenSederhana,JumlahHakCipta
5868,20240508,20250406.0,,4,5,1,500000,0,0,0
5869,20250623,,,5,1,1,500000,0,0,0
5870,20251001,,,3,6,1,1000000,0,0,1
5871,20230706,20240120.0,,6,5,1,1500000,0,0,0
5872,20250517,,,6,4,1,2000000,0,0,0
5873,20231115,,,6,2,1,2000000,0,0,0
5874,20240425,,,3,1,1,1500000,0,0,1
5875,20220427,,,5,3,1,500000,0,0,0
5876,20231204,,,5,3,1,1500000,0,0,0
5877,20201227,,,6,6,1,2000000,0,0,0
5878,20200402,20211020.0,,1,5,1,1500000,1,0,0
5879,20240825,,,1,6,1,2000000,1,0,0
5880,20240414,,,2,1,1,2000000,0,1,0
5881,20200704,,,2,8,1,500000,0,1,0
5882,20230531,,,1,7,1,1500000,1,0,0
5883,20210928,20220504.0,,2,5,1,2000000,0,1,0
5884,20240714,20250310.0,,6,5,1,500000,0,0,0
5885,20210622,,,3,8,1,1000000,0,0,1
5886,20210307,,,2,4,1,500000,0,1,0
5887,20230303,,,6,3,1,1500000,0,0,0
5888,20221118,,,5,7,1,2000000,0,0,0
5889,20210815,,,6,1,1,1500000,0,0,0
5890,20230505,20240628.0,,4,5,1,1000000,0,0,0
5891,20240730,,,4,4,1,2000000,0,0,0
5892,20211223,,,4,4,1,500000,0,0,0
5893,20210806,,,6,6,1,1500000,0,0,0
5894,20231104,,,1,1,1,1000000,1,0,0
5895,20250528,,,3,7,1,1000000,0,0,1
5896,20200203,20210511.0,,4,5,1,500000,0,0,0
5897,20200118,20210128.0,,1,5,1,1000000,1,0,0
5898,20210327,,,4,6,1,1000000,0,0,0
5899,20220903,20231224.0,,1,5,1,1500000,1,0,0
5900,20251102,,,6,3,1,2000000,0,0,0
5901,20250118,,,4,1,1,2000000,0,0,0
5902,20220425,,,2,6,1,1500000,0,1,0
5903,20220802,,,6,2,1,1000000,0,0,0
5904,20240213,,,1,2,1,1000000,1,0,0
5905,20210716,,,5,6,1,500000,0,0,0
5906,20210611,,,2,1,1,2000000,0,1,0
5907,20220201,,,2,6,1,1500000,0,1,0
5908,20250418,,,5,8,1,2000000,0,0,0
5909,20200324,,,1,8,1,500000,1,0,0
5910,20220426,,,3,8,1,500000,0,0,1
5911,20221224,,,6,6,1,1500000,0,0,0
5912,20230225,,,5,4,1,1000000,0,0,0
5913,20250628,,,2,2,1,1500000,0,1,0
5914,20220627,,,3,2,1,2000000,0,0,1
5915,20231023,,,2,6,1,1000000,0,1,0
5916,20240807,,,4,2,1,1000000,0,0,0
5917,20200121,,,2,3,1,1000000,0,1,0
5918,20250428,,,1,6,1,500000,1,0,0
5919,20250329,,,2,2,1,500000,0,1,0
5920,20241116,,,1,3,1,500000,1,0,0
5921,20210503,,,6,8,1,1500000,0,0,0
5922,20241229,,,3,6,1,2000000,0,0,1
5923,20241125,,,5,2,1,1500000,0,0,0
5924,20230916,,,5,4,1,1500000,0,0,0
5925,20241110,20260302.0,,5,5,1,1500000,0,0,0
5926,20230521,20250116.0,,6,5,1,500000,0,0,0
5927,20220709,,,4,6,1,2000000,0,0,0
5928,20230310,,,6,7,1,1000000,0,0,0
5929,20200613,,,5,3,1,1000000,0,0,0
5930,20250608,,,5,8,1,2000000,0,0,0
5931,20251020,,,1,8,1,1500000,1,0,0
5932,20210508,,,6,3,1,1000000,0,0,0
5933,20200309,,,1,2,1,1500000,1,0,0
5934,20210726,,,6,8,1,2000000,0,0,0
5935,20220421,,,4,7,1,500000,0,0,0
5936,20230730,,,4,8,1,1500000,0,0,0
5937,20210506,,,3,7,1,500000,0,0,1
5938,20240214,,,3,7,1,1000000,0,0,1
5939,20240321,,,4,1,1,500000,0,0,0
5940,20230524,,,4,1,1,1500000,0,0,0
5941,20220114,,,4,4,1,500000,0,0,0
5942,20210408,,,1,1,1,500000,1,0,0
5943,20230715,20241021.0,,2,5,1,500000,0,1,0
5944,20220922,,,4,6,1,500000,0,0,0
5945,20220206,,,6,7,1,500000,0,0,0
5946,20230223,,,4,8,1,2000000,0,0,0
5947,20200909,,,1,1,1,2000000,1,0,0
5948,20230801,,,1,2,1,1000000,1,0,0
5949,20201014,,,2,4,1,1000000,0,1,0
5950,20231021,20250707.0,,2,5,1,1500000,0,1,0
5951,20231107,,,5,1,1,500000,0,0,0
5952,20220108,,,5,8,1,500000,0,0,0
5953,20251120,,,4,1,1,1000000,0,0,0
5954,20230403,,,2,2,1,1500000,0,1,0
5955,20240430,,,3,8,1,1000000,0,0,1
5956,20220424,,,1,1,1,500000,1,0,0
5957,20250827,,,5,3,1,2000000,0,0,0
5958,20241213,,,1,8,1,2000000,1,0,0
5959,20200811,,,3,4,1,1000000,0,0,1
5960,20251101,,,6,3,1,1000000,0,0,0
5961,20210410,,,5,3,1,500000,0,0,0
5962,20250814,,,6,4,1,1000000,0,0,0
5963,20250715,,,4,4,1,500000,0,0,0
5964,20220313,20221117.0,,6,5,1,500000,0,0,0
5965,20220713,20231108.0,,6,5,1,1000000,0,0,0
5966,20240626,,,4,2,1,1000000,0,0,0
5967,20210831,,,2,8,1,1500000,0,1,0
5968,20250715,,,6,4,1,500000,0,0,0
5969,20230217,,,3,1,1,500000,0,0,1
5970,20220702,20230214.0,,1,5,1,2000000,1,0,0
5971,20200827,,,2,1,1,1000000,0,1,0
5972,20240823,20260413.0,,2,5,1,2000000,0,1,0
5973,20230906,20240928.0,,1,5,1,2000000,1,0,0
5974,20230513,,,5,4,1,1500000,0,0,0
5975,20210201,20220713.0,,1,5,1,2000000,1,0,0
5976,20240829,,,1,2,1,1000000,1,0,0
5977,20210418,,,5,8,1,2000000,0,0,0
5978,20230316,,,1,2,1,1000000,1,0,0
5979,20221021,,,5,3,1,500000,0,0,0
5980,20240619,,,5,1,1,500000,0,0,0
5981,20241126,,,2,4,1,1000000,0,1,0
5982,20250908,,,2,3,1,1000000,0,1,0
5983,20240521,,,6,4,1,1500000,0,0,0
5984,20240825,,,5,3,1,1500000,0,0,0
5985,20250721,,,4,7,1,2000000,0,0,0
5986,20240604,,,4,8,1,1000000,0,0,0
5987,20240225,,,3,7,1,500000,0,0,1
5988,20220628,,,1,1,1,1500000,1,0,0
5989,20231225,,,1,8,1,1000000,1,0,0
5990,20201222,,,6,4,1,1000000,0,0,0
5991,20211225,,,6,4,1,1500000,0,0,0
5992,20221016,20240607.0,,6,5,1,1000000,0,0,0
5993,20240417,,,2,8,1,1000000,0,1,0
5994,20200919,,,1,3,1,500000,1,0,0
5995,20250506,,,4,3,1,1000000,0,0,0
5996,20221116,,,5,4,1,1500000,0,0,0
5997,20231024,,,1,7,1,500000,1,0,0
5998,20200412,20210420.0,,1,5,1,2000000,1,0,0
5999,20250222,20261220.0,,3,5,1,500000,0,0,1
6000,20230911,,,5,8,1,1500000,0,0,0
6001,20200202,,,4,3,1,2000000,0,0,0
6002,20240707,,,5,7,1,1000000,0,0,0
6003,20220810,,,3,4,1,1500000,0,0,1
6004,20240305,,,3,3,1,1500000,0,0,1
6005,20200917,,,4,1,1,1500000,0,0,0
6006,20241223,,,6,6,1,1500000,0,0,0
6007,20231228,,,1,8,1,500000,1,0,0
6008,20230914,,,2,8,1,500000,0,1,0
6009,20230725,,,6,7,1,1500000,0,0,0
6010,20250223,,,4,6,1,2000000,0,0,0
6011,20240407,,,4,1,1,1000000,0,0,0
6012,20241019,,,5,1,1,2000000,0,0,0
6013,20250126,20250926.0,,6,5,1,1000000,0,0,0
6014,20230915,,,2,2,1,1500000,0,1,0
6015,20200327,,,2,3,1,2000000,0,1,0
6016,20250318,20261027.0,,6,5,1,2000000,0,0,0
6017,20240519,,,5,4,1,500000,0,0,0
6018,20250402,,,6,2,1,1500000,0,0,0
6019,20230114,,,1,4,1,1000000,1,0,0
6020,20220405,,,4,2,1,500000,0,0,0
6021,20230613,,,2,3,1,500000,0,1,0
6022,20221224,,,2,2,1,1500000,0,1,0
6023,20230104,,,5,3,1,1000000,0,0,0
6024,20221027,,,5,3,1,500000,0,0,0
6025,20241010,,,3,7,1,1500000,0,0,1
6026,20230205,,,2,7,1,1500000,0,1,0
6027,20251001,,,4,3,1,500000,0,0,0
6028,20230812,,,5,6,1,1500000,0,0,0
6029,20250131,,,5,6,1,500000,0,0,0
6030,20230712,20250418.0,,5,5,1,1000000,0,0,0
6031,20200304,,,4,3,1,500000,0,0,0
6032,20250122,,,2,1,1,2000000,0,1,0
6033,20200701,,,4,7,1,2000000,0,0,0
6034,20200424,,,3,7,1,1500000,0,0,1
6035,20201002,,,2,2,1,500000,0,1,0
6036,20200731,,,1,8,1,2000000,1,0,0
6037,20200505,,,3,6,1,500000,0,0,1
6038,20210818,,,1,2,1,1500000,1,0,0
6039,20221015,,,1,1,1,2000000,1,0,0
6040,20240807,20260427.0,,5,5,1,500000,0,0,0
6041,20251023,,,5,1,1,500000,0,0,0
6042,20211018,,,1,4,1,1000000,1,0,0
6043,20231102,20250619.0,,2,5,1,1000000,0,1,0
6044,20240207,20250829.0,,4,5,1,1000000,0,0,0
6045,20230307,,,2,4,1,1000000,0,1,0
6046,20220910,,,4,1,1,1000000,0,0,0
6047,20241118,,,3,1,1,1000000,0,0,1
6048,20250305,,,3,4,1,500000,0,0,1
6049,20231007,20250322.0,,1,5,1,500000,1,0,0
6050,20210826,,,4,3,1,1500000,0,0,0
6051,20200509,,,6,8,1,1500000,0,0,0
6052,20230711,,,4,1,1,2000000,0,0,0
6053,20251120,,,4,7,1,500000,0,0,0
6054,20230220,,,5,8,1,2000000,0,0,0
6055,20201231,,,4,4,1,1000000,0,0,0
6056,20200129,,,2,3,1,1000000,0,1,0
6057,20200511,,,1,6,1,1500000,1,0,0
6058,20230722,,,2,3,1,1000000,0,1,0
6059,20210223,,,2,6,1,1000000,0,1,0
6060,20231018,,,5,2,1,1000000,0,0,0
6061,20200325,,,6,3,1,500000,0,0,0
6062,20201013,,,2,7,1,1000000,0,1,0
6063,20200402,,,4,7,1,1000000,0,0,0
6064,20210323,,,2,1,1,500000,0,1,0
6065,20240816,,,3,2,1,2000000,0,0,1
6066,20200428,,,4,2,1,2000000,0,0,0
6067,20201216,,,1,8,1,2000000,1,0,0
6068,20240725,,,5,4,1,1500000,0,0,0
6069,20201102,,,3,6,1,1000000,0,0,1
6070,20221010,,,3,1,1,2000000,0,0,1
6071,20211125,20220604.0,,6,5,1,2000000,0,0,0
6072,20230410,,,3,3,1,1000000,0,0,1
6073,20240216,,,6,8,1,2000000,0,0,0
6074,20200105,,,4,7,1,1000000,0,0,0
6075,20220108,,,1,4,1,2000000,1,0,0
6076,20230210,,,1,2,1,1000000,1,0,0
6077,20220213,,,1,6,1,1000000,1,0,0
6078,20240615,,,5,3,1,1000000,0,0,0
6079,20240119,,,1,8,1,1500000,1,0,0
6080,20220605,,,5,7,1,1500000,0,0,0
6081,20250924,,,1,2,1,1500000,1,0,0
6082,20201121,,,1,8,1,500000,1,0,0
6083,20200430,20220201.0,,1,5,1,2000000,1,0,0
6084,20220216,20220910.0,,6,5,1,500000,0,0,0
6085,20240311,20250615.0,,1,5,1,1500000,1,0,0
6086,20250524,,,5,8,1,1000000,0,0,0
6087,20220722,,,4,1,1,500000,0,0,0
6088,20240816,,,3,4,1,1500000,0,0,1
6089,20250404,,,3,8,1,1000000,0,0,1
6090,20201201,,,4,6,1,500000,0,0,0
6091,20201220,20210724.0,,1,5,1,1000000,1,0,0
6092,20220325,,,6,4,1,1000000,0,0,0
6093,20210820,,,1,6,1,1000000,1,0,0
6094,20240113,,,1,3,1,2000000,1,0,0
6095,20200428,,,6,4,1,1000000,0,0,0
6096,20210203,,,1,3,1,1500000,1,0,0
6097,20230206,,,3,8,1,2000000,0,0,1
6098,20240703,20250715.0,,1,5,1,500000,1,0,0
6099,20220426,,,6,2,1,1500000,0,0,0
6100,20230718,,,2,2,1,1500000,0,1,0
6101,20250526,,,1,8,1,500000,1,0,0
6102,20210105,,,6,7,1,1500000,0,0,0
6103,20210125,,,3,4,1,1500000,0,0,1
6104,20230925,,,4,1,1,2000000,0,0,0
6105,20211201,,,4,8,1,500000,0,0,0
6106,20200527,,,1,6,1,2000000,1,0,0
6107,20231013,,,6,4,1,500000,0,0,0
6108,20230512,,,1,1,1,2000000,1,0,0
6109,20240820,,,6,2,1,500000,0,0,0
6110,20220606,,,6,7,1,2000000,0,0,0
6111,20250806,,,6,7,1,2000000,0,0,0
6112,20210323,20220409.0,,3,5,1,500000,0,0,1
6113,20211227,,,3,7,1,1500000,0,0,1
6114,20250622,,,6,2,1,2000000,0,0,0
6115,20200424,,,1,7,1,1500000,1,0,0
6116,20210609,,,6,6,1,2000000,0,0,0
6117,20231212,,,1,6,1,1000000,1,0,0
6118,20230606,,,2,8,1,2000000,0,1,0
6119,20221210,,,1,3,1,2000000,1,0,0
6120,20250215,,,2,4,1,500000,0,1,0
6121,20201013,,,1,7,1,2000000,1,0,0
6122,20210923,,,5,4,1,2000000,0,0,0
6123,20231126,,,5,6,1,1500000,0,0,0
6124,20230625,,,3,6,1,500000,0,0,1
6125,20220419,,,3,4,1,2000000,0,0,1
6126,20201211,,,6,8,1,500000,0,0,0
6127,20200101,,,4,3,1,2000000,0,0,0
6128,20240531,,,5,6,1,1000000,0,0,0
6129,20240604,20251009.0,,5,5,1,1000000,0,0,0
6130,20240813,,,4,4,1,500000,0,0,0
6131,20250616,,,3,4,1,2000000,0,0,1
6132,20230831,,,3,6,1,2000000,0,0,1
6133,20201004,,,4,6,1,2000000,0,0,0
6134,20201216,,,1,2,1,1000000,1,0,0
6135,20211106,,,4,2,1,1000000,0,0,0
6136,20220310,,,5,2,1,1000000,0,0,0
6137,20241122,20250812.0,,4,5,1,1500000,0,0,0
6138,20221227,,,2,3,1,1000000,0,1,0
6139,20240924,,,3,3,1,1500000,0,0,1
6140,20210204,20220805.0,,4,5,1,2000000,0,0,0
6141,20230914,,,1,4,1,1000000,1,0,0
6142,20200627,,,1,2,1,500000,1,0,0
6143,20250120,,,6,2,1,1500000,0,0,0
6144,20200126,,,3,2,1,1000000,0,0,1
6145,20230930,,,4,3,1,1000000,0,0,0
6146,20200119,,,3,1,1,1500000,0,0,1
6147,20240422,,,5,8,1,500000,0,0,0
6148,20250416,,,6,3,1,2000000,0,0,0
6149,20210515,,,6,1,1,1000000,0,0,0
6150,20220412,,,1,8,1,1000000,1,0,0
6151,20250102,,,2,1,1,2000000,0,1,0
6152,20220807,,,3,3,1,2000000,0,0,1
6153,20251110,,,2,7,1,1500000,0,1,0
6154,20221109,,,6,7,1,1500000,0,0,0
6155,20220111,,,5,1,1,2000000,0,0,0
6156,20211009,,,5,1,1,1500000,0,0,0
6157,20221023,,,1,3,1,500000,1,0,0
6158,20250223,,,4,2,1,1000000,0,0,0
6159,20240625,,,6,2,1,500000,0,0,0
6160,20220419,,,6,7,1,1000000,0,0,0
6161,20200414,,,2,7,1,2000000,0,1,0
6162,20250625,,,2,4,1,500000,0,1,0
6163,20240929,,,1,7,1,1500000,1,0,0
6164,20210303,,,4,3,1,1500000,0,0,0
6165,20240911,,,1,3,1,1000000,1,0,0
6166,20251002,,,5,3,1,1000000,0,0,0
6167,20220911,,,5,8,1,500000,0,0,0
6168,20230706,,,5,8,1,1000000,0,0,0
6169,20250927,,,6,7,1,1000000,0,0,0
6170,20220816,,,4,6,1,500000,0,0,0
6171,20250117,,,6,3,1,500000,0,0,0
6172,20240205,,,5,2,1,1000000,0,0,0
6173,20220626,,,2,1,1,500000,0,1,0
6174,20211213,,,6,2,1,1000000,0,0,0
6175,20210815,,,1,3,1,2000000,1,0,0
6176,20250418,,,5,1,1,1000000,0,0,0
6177,20210325,,,1,6,1,1500000,1,0,0
6178,20200121,20211124.0,,4,5,1,1000000,0,0,0
6179,20200716,,,3,4,1,2000000,0,0,1
6180,20250429,20260718.0,,3,5,1,500000,0,0,1
6181,20250217,,,5,3,1,500000,0,0,0
6182,20230216,,,1,6,1,2000000,1,0,0
6183,20240926,,,2,4,1,1500000,0,1,0
6184,20230830,20250421.0,,6,5,1,1500000,0,0,0
6185,20250416,,,4,8,1,1000000,0,0,0
6186,20251120,20270524.0,,6,5,1,1500000,0,0,0
6187,20250319,,,5,4,1,2000000,0,0,0
6188,20211125,,,1,6,1,2000000,1,0,0
6189,20210622,,,6,6,1,2000000,0,0,0
6190,20240730,,,6,8,1,500000,0,0,0
6191,20200610,,,1,6,1,1000000,1,0,0
6192,20240620,,,5,2,1,1000000,0,0,0
6193,20210111,,,3,2,1,2000000,0,0,1
6194,20200608,,,1,2,1,1000000,1,0,0
6195,20230928,,,3,1,1,1500000,0,0,1
6196,20210216,20220527.0,,3,5,1,1500000,0,0,1
6197,20211205,,,1,6,1,500000,1,0,0
6198,20210524,,,4,4,1,1000000,0,0,0
6199,20231120,,,5,4,1,500000,0,0,0
6200,20220915,,,4,8,1,1000000,0,0,0
6201,20221119,,,2,2,1,2000000,0,1,0
6202,20240629,,,1,7,1,1500000,1,0,0
6203,20211007,,,1,3,1,1000000,1,0,0
6204,20200617,,,5,2,1,1500000,0,0,0
6205,20231210,,,3,2,1,1000000,0,0,1
6206,20240711,,,6,3,1,1500000,0,0,0
6207,20210206,,,3,7,1,500000,0,0,1
6208,20200319,,,1,7,1,500000,1,0,0
6209,20200604,,,6,6,1,1500000,0,0,0
6210,20250917,,,3,4,1,2000000,0,0,1
6211,20210719,,,1,6,1,2000000,1,0,0
6212,20200704,,,4,7,1,2000000,0,0,0
6213,20200721,,,2,3,1,2000000,0,1,0
6214,20210815,,,3,7,1,1500000,0,0,1
6215,20240708,,,5,3,1,500000,0,0,0
6216,20210830,,,6,2,1,500000,0,0,0
6217,20221125,,,5,7,1,1500000,0,0,0
6218,20251101,,,5,7,1,1500000,0,0,0
6219,20210507,,,4,6,1,1000000,0,0,0
6220,20210421,20221015.0,,5,5,1,1500000,0,0,0
6221,20230209,20230910.0,,3,5,1,1000000,0,0,1
6222,20231120,,,6,6,1,1500000,0,0,0
6223,20201008,,,5,2,1,1000000,0,0,0
6224,20250223,20250914.0,,4,5,1,2000000,0,0,0
6225,20240401,,,1,1,1,500000,1,0,0
6226,20221214,20240415.0,,5,5,1,1000000,0,0,0
6227,20210912,,,3,2,1,1500000,0,0,1
6228,20200908,,,1,2,1,1500000,1,0,0
6229,20220123,,,3,6,1,500000,0,0,1
6230,20230706,,,2,3,1,1500000,0,1,0
6231,20201211,,,5,8,1,2000000,0,0,0
6232,20250430,,,5,8,1,2000000,0,0,0
6233,20210916,20220607.0,,3,5,1,1500000,0,0,1
6234,20250313,,,1,7,1,1000000,1,0,0
6235,20210612,,,2,4,1,1500000,0,1,0
6236,20220807,,,6,2,1,1500000,0,0,0
6237,20210726,,,2,8,1,500000,0,1,0
6238,20211122,,,6,7,1,1500000,0,0,0
6239,20241029,,,3,8,1,1000000,0,0,1
6240,20220919,,,6,7,1,500000,0,0,0
6241,20241129,,,1,8,1,2000000,1,0,0
6242,20200825,,,6,7,1,1000000,0,0,0
6243,20210603,20211226.0,,2,5,1,1000000,0,1,0
6244,20230305,,,1,7,1,1500000,1,0,0
6245,20210215,,,3,6,1,1500000,0,0,1
6246,20221223,,,2,8,1,1500000,0,1,0
6247,20250721,,,6,8,1,500000,0,0,0
6248,20231129,,,5,1,1,1000000,0,0,0
6249,20240325,,,4,2,1,1500000,0,0,0
6250,20211208,,,4,4,1,2000000,0,0,0
6251,20250301,,,5,8,1,500000,0,0,0
6252,20230604,,,1,1,1,2000000,1,0,0
6253,20211229,,,6,8,1,1500000,0,0,0
6254,20220701,,,2,1,1,1000000,0,1,0
6255,20210102,,,2,1,1,1500000,0,1,0
6256,20240415,,,6,2,1,1500000,0,0,0
6257,20251019,,,1,3,1,500000,1,0,0
6258,20240917,,,2,2,1,2000000,0,1,0
6259,20230321,,,4,3,1,500000,0,0,0
6260,20221130,20230530.0,,6,5,1,1500000,0,0,0
6261,20250726,20260211.0,,1,5,1,2000000,1,0,0
6262,20220711,,,5,3,1,500000,0,0,0
6263,20230906,,,2,4,1,500000,0,1,0
6264,20211007,,,3,3,1,1500000,0,0,1
6265,20220721,,,1,1,1,1500000,1,0,0
6266,20201008,,,2,1,1,1000000,0,1,0
6267,20251120,,,6,2,1,1500000,0,0,0
6268,20200717,,,6,1,1,1500000,0,0,0
6269,20220202,,,1,4,1,1000000,1,0,0
6270,20220321,,,4,2,1,1500000,0,0,0
6271,20220206,,,6,4,1,2000000,0,0,0
6272,20240219,,,6,8,1,1500000,0,0,0
6273,20250818,,,6,1,1,1500000,0,0,0
6274,20211004,,,6,6,1,2000000,0,0,0
6275,20240507,,,3,2,1,1500000,0,0,1
6276,20220126,20230817.0,,1,5,1,1500000,1,0,0
6277,20230219,,,5,8,1,1000000,0,0,0
6278,20240822,,,4,7,1,1500000,0,0,0
6279,20220409,,,5,3,1,500000,0,0,0
6280,20220803,20240507.0,,4,5,1,2000000,0,0,0
6281,20200825,,,3,3,1,1500000,0,0,1
6282,20221209,,,6,8,1,1500000,0,0,0
6283,20250406,,,5,2,1,1000000,0,0,0
6284,20201130,,,6,6,1,500000,0,0,0
6285,20250206,,,2,4,1,2000000,0,1,0
6286,20230714,,,6,2,1,1500000,0,0,0
6287,20230709,,,1,2,1,1500000,1,0,0
6288,20211016,,,2,1,1,1500000,0,1,0
6289,20240227,,,4,4,1,1000000,0,0,0
6290,20220529,,,5,3,1,1000000,0,0,0
6291,20230313,,,5,2,1,2000000,0,0,0
6292,20210412,,,4,1,1,1500000,0,0,0
6293,20200906,,,6,6,1,1000000,0,0,0
6294,20201229,,,4,1,1,1000000,0,0,0
6295,20220511,,,3,4,1,1000000,0,0,1
6296,20240614,,,6,1,1,2000000,0,0,0
6297,20240423,,,5,4,1,500000,0,0,0
6298,20240312,,,4,1,1,1500000,0,0,0
6299,20250808,,,4,8,1,1000000,0,0,0
6300,20220119,,,5,3,1,500000,0,0,0
6301,20201223,,,5,6,1,1500000,0,0,0
6302,20250519,,,5,4,1,1000000,0,0,0
6303,20220401,,,6,7,1,2000000,0,0,0
6304,20241030,,,4,4,1,1500000,0,0,0
6305,20230508,,,1,1,1,2000000,1,0,0
6306,20220829,,,4,1,1,1000000,0,0,0
6307,20200207,20210817.0,,1,5,1,1000000,1,0,0
6308,20220110,,,6,1,1,500000,0,0,0
6309,20230610,,,2,4,1,500000,0,1,0
6310,20210811,,,3,3,1,2000000,0,0,1
6311,20200303,,,3,8,1,1000000,0,0,1
6312,20211116,,,6,2,1,2000000,0,0,0
6313,20241117,,,6,2,1,1000000,0,0,0
6314,20240308,,,2,7,1,1000000,0,1,0
6315,20201223,,,4,2,1,500000,0,0,0
6316,20211208,,,5,3,1,2000000,0,0,0
6317,20200223,,,4,6,1,1500000,0,0,0
6318,20230223,,,5,6,1,2000000,0,0,0
6319,20221216,20231219.0,,1,5,1,2000000,1,0,0
6320,20251113,,,2,7,1,1000000,0,1,0
6321,20201110,20210514.0,,4,5,1,500000,0,0,0
6322,20220227,20220903.0,,3,5,1,1500000,0,0,1
6323,20210304,,,4,7,1,500000,0,0,0
6324,20220105,,,4,2,1,1000000,0,0,0
6325,20240103,,,3,6,1,1500000,0,0,1
6326,20240325,,,4,4,1,1500000,0,0,0
6327,20210514,20230204.0,,1,5,1,1500000,1,0,0
6328,20240107,,,2,8,1,500000,0,1,0
6329,20250125,,,4,3,1,1000000,0,0,0
6330,20231222,,,5,3,1,2000000,0,0,0
6331,20230801,,,1,2,1,1000000,1,0,0
6332,20240403,,,4,8,1,500000,0,0,0
6333,20240818,,,6,1,1,500000,0,0,0
6334,20210318,,,3,4,1,500000,0,0,1
6335,20210310,20220829.0,,3,5,1,500000,0,0,1
6336,20231116,20250921.0,,4,5,1,500000,0,0,0
6337,20250323,,,1,2,1,2000000,1,0,0
6338,20220419,,,3,6,1,1500000,0,0,1
6339,20250803,,,6,2,1,500000,0,0,0
6340,20240103,,,6,3,1,1500000,0,0,0
6341,20210228,,,1,3,1,1500000,1,0,0
6342,20211019,20220917.0,,6,5,1,500000,0,0,0
6343,20200303,20211116.0,,2,5,1,1500000,0,1,0
6344,20231001,,,5,7,1,500000,0,0,0
6345,20250921,,,4,2,1,500000,0,0,0
6346,20240605,,,5,1,1,1500000,0,0,0
6347,20240203,,,3,2,1,1000000,0,0,1
6348,20210511,,,1,7,1,1000000,1,0,0
6349,20210807,,,2,4,1,2000000,0,1,0
6350,20241217,,,5,3,1,1000000,0,0,0
6351,20250902,,,1,2,1,1500000,1,0,0
6352,20251009,,,2,3,1,1500000,0,1,0
6353,20201220,20220928.0,,6,5,1,1500000,0,0,0
6354,20240319,,,4,4,1,500000,0,0,0
6355,20250423,,,5,3,1,2000000,0,0,0
6356,20250308,,,5,1,1,1500000,0,0,0
6357,20240325,,,4,1,1,500000,0,0,0
6358,20200806,20220203.0,,1,5,1,1500000,1,0,0
6359,20240805,,,5,7,1,2000000,0,0,0
6360,20201008,,,5,2,1,1000000,0,0,0
6361,20240824,,,3,4,1,1500000,0,0,1
6362,20221005,,,2,7,1,500000,0,1,0
6363,20230225,,,6,7,1,2000000,0,0,0
6364,20200227,,,4,1,1,1000000,0,0,0
6365,20231215,,,3,1,1,2000000,0,0,1
6366,20210710,,,3,4,1,1000000,0,0,1
6367,20240525,,,4,2,1,1000000,0,0,0
6368,20201020,20210924.0,,3,5,1,2000000,0,0,1
6369,20250225,,,2,4,1,2000000,0,1,0
6370,20220801,,,4,1,1,500000,0,0,0
6371,20221108,,,5,7,1,1500000,0,0,0
6372,20230921,,,5,7,1,1500000,0,0,0
6373,20220331,20230620.0,,1,5,1,1500000,1,0,0
6374,20200509,,,2,7,1,1500000,0,1,0
6375,20250228,,,5,1,1,500000,0,0,0
6376,20250102,,,3,8,1,1500000,0,0,1
6377,20231029,,,6,2,1,1000000,0,0,0
6378,20221209,,,5,6,1,1000000,0,0,0
6379,20250416,,,1,7,1,1000000,1,0,0
6380,20210418,,,2,3,1,2000000,0,1,0
6381,20230430,,,6,7,1,500000,0,0,0
6382,20240208,,,4,6,1,500000,0,0,0
6383,20250920,,,6,7,1,1000000,0,0,0
6384,20231112,,,6,6,1,500000,0,0,0
6385,20250224,,,4,3,1,1000000,0,0,0
6386,20200208,,,4,8,1,1000000,0,0,0
6387,20241014,,,5,3,1,2000000,0,0,0
6388,20230609,,,5,7,1,2000000,0,0,0
6389,20201008,,,6,1,1,1500000,0,0,0
6390,20220613,,,4,7,1,1500000,0,0,0
6391,20241210,,,3,3,1,2000000,0,0,1
6392,20200912,20220202.0,,4,5,1,2000000,0,0,0
6393,20230325,,,4,3,1,500000,0,0,0
6394,20220531,,,3,4,1,500000,0,0,1
6395,20210309,,,5,3,1,1500000,0,0,0
6396,20200806,,,5,3,1,1000000,0,0,0
6397,20240515,,,3,3,1,2000000,0,0,1
6398,20200928,,,1,4,1,2000000,1,0,0
6399,20250508,20260501.0,,2,5,1,1000000,0,1,0
6400,20210530,,,3,8,1,1000000,0,0,1
6401,20220626,,,6,1,1,1000000,0,0,0
6402,20230823,,,6,8,1,1000000,0,0,0
6403,20240806,,,4,4,1,500000,0,0,0
6404,20220125,,,1,4,1,2000000,1,0,0
6405,20211217,,,1,6,1,2000000,1,0,0
6406,20211006,,,1,6,1,1500000,1,0,0
6407,20240313,,,5,3,1,1500000,0,0,0
6408,20230415,,,4,8,1,1500000,0,0,0
6409,20221015,,,3,7,1,1500000,0,0,1
6410,20220905,,,2,7,1,500000,0,1,0
6411,20231003,,,5,1,1,1500000,0,0,0
6412,20211025,20221020.0,,3,5,1,500000,0,0,1
6413,20240329,,,3,1,1,1500000,0,0,1
